2006-08-29	01:59:45.8
2006-08-27	01:34:49.5
2006-07-31	01:31:11.9
2006-09-10	01:44:45.0
2006-10-10	01:36:42.7
2006-05-19	01:55:44.8
2006-07-17	01:55:20.6
2006-10-11	01:32:39.5
2006-04-26	01:57:37.4
2006-11-30	01:53:21.1
2006-04-10	01:46:43.1
2006-12-24	01:50:15.3
2006-05-22	01:32:10.2
2006-05-12	01:57:41.2
2006-10-11	01:32:20.9
2006-11-17	01:31:00.4
2006-04-22	01:55:19.6
2006-09-21	01:51:20.4
2006-09-09	01:31:50.8
2006-10-03	01:58:37.8
2006-04-20	01:35:32.9
2006-01-05	01:43:11.4
2006-05-03	01:48:12.9
2006-02-19	01:52:42.0
2006-05-04	01:43:05.8
2006-12-11	01:52:49.4
2006-12-26	01:50:58.0
2006-12-24	01:34:15.1
2006-02-11	01:37:15.5
2006-05-22	01:37:26.5
2006-03-09	01:43:37.4
2006-07-01	01:58:33.3
2006-07-06	01:47:04.9
2006-11-17	01:32:23.4
2006-03-19	01:40:24.1
2006-03-14	01:32:28.3
2006-11-21	01:58:31.6
2006-01-04	01:59:24.5
2006-12-08	01:49:18.9
2006-04-22	01:47:59.2
2006-12-12	01:32:31.2
2006-08-09	01:53:06.8
2006-09-22	01:48:06.3
2006-10-21	01:48:22.8
2006-03-07	01:57:29.6
2006-02-13	01:36:28.1
2006-06-20	01:57:21.9
2006-12-07	01:37:20.9
2006-08-07	01:42:44.5
2006-03-12	01:41:30.5
2006-10-12	01:48:02.9
2006-03-24	01:32:17.9
2006-10-12	01:50:16.7
2006-07-18	01:35:06.8
2006-12-09	01:51:01.8
2006-09-28	01:46:22.1
2006-12-12	01:55:56.3
2006-12-22	01:35:34.7
2006-07-29	01:51:29.7
2006-09-13	01:43:27.2
2006-04-01	01:30:35.3
2006-05-29	01:44:32.5
2006-08-31	01:52:41.5
2006-06-11	01:45:33.0
2006-04-27	01:55:42.4
2006-05-16	01:32:34.2
2006-02-27	01:48:27.1
2006-03-11	01:46:53.8
2006-09-28	01:48:55.2
2006-06-27	01:34:37.6
2006-12-12	01:51:17.6
2006-12-12	01:46:56.5
2006-11-16	01:34:42.4
2006-04-19	01:35:57.9
2006-09-23	01:35:01.8
2006-08-03	01:47:28.2
2006-03-23	01:44:45.0
2006-10-15	01:58:45.7
2006-06-04	01:57:35.6
2006-02-26	01:34:00.5
2006-02-11	01:43:52.5
2006-04-07	01:30:05.3
2006-08-07	01:53:51.6
2006-04-03	01:36:58.7
2006-04-17	01:38:21.2
2006-01-22	01:48:40.0
2006-02-17	01:57:10.6
2006-02-23	01:30:12.0
2006-01-06	01:56:05.6
2006-11-05	01:30:36.4
2006-08-02	01:40:54.6
2006-05-06	01:51:58.3
2006-10-09	01:45:08.0
2006-11-26	01:31:43.1
2006-03-04	01:54:49.0
2006-09-19	01:54:28.3
2006-09-29	01:46:08.8
2006-12-18	01:30:13.8
2006-01-18	01:31:58.6
2006-03-16	01:57:26.5
2006-03-08	01:46:49.2
2006-10-17	01:36:01.3
2006-08-09	01:42:13.2
2006-02-21	01:55:38.6
2006-08-02	01:48:23.7
2006-06-02	01:58:30.7
2006-04-01	01:55:31.7
2006-05-01	01:56:10.2
2006-02-27	01:45:12.0
2006-07-16	01:39:43.5
2006-07-26	01:47:17.6
2006-08-13	01:32:19.6
2006-08-05	01:45:56.0
2006-03-08	01:40:13.8
2006-07-10	01:45:59.2
2006-10-26	01:47:45.4
2006-04-05	01:30:15.3
2006-12-30	01:57:02.3
2006-12-19	01:32:42.6
2006-07-05	01:50:25.7
2006-08-01	01:46:56.1
2006-09-17	01:44:56.0
2006-07-30	01:40:38.2
2006-05-25	01:57:06.0
2006-03-24	01:43:02.0
2006-11-24	01:35:47.0
2006-08-07	01:56:42.1
2006-04-08	01:54:38.6
2006-03-29	01:38:48.6
2006-09-26	01:34:17.7
2006-02-27	01:41:07.8
2006-05-09	01:45:12.6
2006-11-07	01:55:14.3
2006-10-01	01:41:33.0
2006-10-26	01:55:52.3
2006-07-30	01:57:43.6
2006-01-18	01:40:34.0
2006-06-14	01:42:29.5
2006-09-17	01:34:10.4
2006-03-16	01:52:16.3
2006-09-05	01:58:38.8
2006-12-04	01:37:49.0
2006-09-12	01:57:41.8
2006-05-16	01:37:35.4
2006-07-19	01:38:20.2
2006-06-25	01:37:34.6
2006-09-06	01:39:58.6
2006-06-15	01:31:45.9
2006-06-12	01:48:11.8
2006-01-06	01:33:03.2
2006-10-10	01:53:29.3
2006-04-01	01:48:59.0
2006-06-18	01:38:04.5
2006-06-01	01:43:54.8
2006-04-19	01:59:53.4
2006-12-31	01:39:34.3
2006-08-17	01:40:28.6
2006-04-22	01:30:31.7
2006-09-02	01:41:31.2
2006-02-05	01:56:18.0
2006-03-19	01:58:51.4
2006-03-23	01:32:48.2
2006-02-03	01:51:36.5
2006-05-09	01:54:48.2
2006-07-13	01:48:13.9
2006-03-13	01:47:38.3
2006-01-04	01:31:42.1
2006-12-09	01:36:00.9
2006-09-04	01:50:20.8
2006-06-09	01:57:05.5
2006-06-08	01:59:32.6
2006-04-24	01:31:55.7
2006-12-01	01:53:55.1
2006-01-27	01:35:18.3
2006-08-04	01:34:14.2
2006-07-08	01:36:08.5
2006-07-03	01:31:45.6
2006-06-01	01:53:10.1
2006-04-10	01:57:52.0
2006-01-29	01:51:44.8
2006-09-27	01:55:43.1
2006-10-20	01:42:01.8
2006-07-25	01:34:29.1
2006-04-26	01:31:58.9
2006-12-25	01:31:04.6
2006-07-09	01:34:28.8
2006-08-11	01:46:49.2
2006-08-05	01:31:56.5
2006-05-07	01:54:30.3
2006-07-04	01:52:34.2
2006-07-25	01:38:54.0
2006-12-30	01:44:20.8
2006-08-01	01:53:32.4
2006-09-19	01:46:53.8
2006-03-15	01:46:14.9
2006-07-28	01:40:03.7
2006-11-16	01:54:13.5
2006-04-30	01:35:04.0
2006-12-25	01:44:02.4
2006-09-09	01:43:31.9
2006-09-13	01:40:28.7
2006-12-08	01:47:11.1
2006-11-14	01:49:06.0
2006-05-09	01:49:20.9
2006-07-14	01:48:49.9
2006-02-15	01:47:28.4
2006-10-07	01:53:39.7
2006-11-06	01:56:44.1
2006-04-13	01:35:51.6
2006-04-04	01:32:02.4
2006-04-21	01:51:16.7
2006-04-13	01:53:30.4
2006-08-03	01:34:23.0
2006-02-02	01:50:59.2
2006-03-15	01:53:54.6
2006-09-03	01:31:39.3
2006-05-15	01:36:10.5
2006-05-24	01:59:07.8
2006-08-17	01:54:45.0
2006-03-18	01:41:06.5
2006-08-22	01:31:49.3
2006-07-08	01:39:58.4
2006-11-02	01:30:47.8
2006-08-10	01:57:58.5
2006-06-15	01:48:16.0
2006-02-10	01:43:58.5
2006-08-06	01:54:02.2
2006-08-15	01:31:41.2
2006-05-05	01:47:03.2
2006-04-21	01:49:36.2
2006-04-27	01:45:42.0
2006-12-15	01:48:27.3
2006-03-02	01:51:10.4
2006-03-13	01:56:19.3
2006-08-24	01:55:47.0
2006-06-18	01:54:36.3
2006-03-05	01:34:38.6
2006-12-31	01:42:36.6
2006-07-17	01:45:16.4
2006-08-15	01:52:40.1
2006-07-01	01:54:57.5
2006-08-11	01:41:15.0
2006-03-10	01:51:30.8
2006-02-19	01:32:33.7
2006-03-10	01:41:01.5
2006-09-26	01:32:45.5
2006-12-18	01:50:04.9
2006-05-01	01:57:18.6
2006-07-05	01:34:13.3
2006-11-29	01:34:02.8
2006-04-09	01:45:55.7
2006-04-25	01:37:53.5
2006-09-02	01:50:35.7
2006-12-01	01:39:44.1
2006-10-19	01:50:15.8
2006-07-07	01:57:36.4
2006-07-08	01:30:26.4
2006-03-27	01:51:46.1
2006-01-25	01:49:44.7
2006-09-09	01:40:31.4
2006-04-23	01:51:56.1
2006-09-13	01:50:29.9
2006-01-18	01:40:38.0
2006-11-04	01:58:02.3
2006-09-28	01:34:29.2
2006-04-13	01:49:29.1
2006-06-29	01:56:34.8
2006-04-11	01:43:10.5
2006-01-23	01:55:31.9
2006-04-18	01:55:07.7
2006-05-12	01:45:24.7
2006-11-01	01:44:20.0
2006-08-19	01:38:26.3
2006-11-24	01:41:37.7
2006-04-19	01:43:16.9
2006-02-03	01:50:36.6
2006-10-19	01:40:59.4
2006-12-15	01:56:46.0
2006-01-22	01:47:17.2
2006-11-17	01:30:50.6
2006-12-19	01:35:58.1
2006-10-04	01:54:23.5
2006-04-24	01:36:01.0
2006-11-07	01:50:55.8
2006-10-22	01:35:49.8
2006-09-29	01:35:44.0
2006-08-05	01:34:49.7
2006-12-25	01:41:19.6
2006-08-26	01:59:20.7
2006-04-09	01:58:27.1
2006-12-13	01:30:20.6
2006-10-01	01:49:11.1
2006-06-02	01:35:24.3
2006-08-22	01:41:05.3
2006-08-15	01:36:02.3
2006-03-04	01:55:24.5
2006-04-02	01:41:51.5
2006-11-02	01:56:36.3
2006-06-07	01:59:58.2
2006-05-26	01:47:41.8
2006-08-02	01:50:34.2
2006-08-30	01:36:36.5
2006-06-11	01:46:51.4
2006-12-28	01:53:12.0
2006-08-08	01:55:52.7
2006-04-07	01:57:18.6
2006-10-01	01:36:54.5
2006-10-18	01:41:33.1
2006-02-13	01:49:02.1
2006-01-17	01:56:44.3
2006-10-07	01:56:18.0
2006-07-06	01:48:23.8
2006-05-15	01:57:29.2
2006-10-14	01:35:04.3
2006-06-28	01:54:30.7
2006-01-13	01:46:16.4
2006-04-28	01:39:53.3
2006-12-06	01:50:23.1
2006-11-23	01:46:02.0
2006-08-24	01:35:52.5
2006-03-28	01:57:20.0
2006-04-04	01:31:40.3
2006-01-29	01:56:26.5
2006-05-26	01:35:49.6
2006-11-12	01:30:09.9
2006-04-11	01:37:53.4
2006-07-12	01:52:49.4
2006-11-22	01:39:55.2
2006-05-17	01:56:34.3
2006-11-10	01:39:32.1
2006-01-28	01:56:34.2
2006-10-14	01:39:08.8
2006-04-24	01:51:35.4
2006-06-13	01:30:17.1
2006-11-02	01:47:28.8
2006-03-22	01:35:32.2
2006-09-05	01:46:16.0
2006-09-24	01:37:33.7
2006-07-23	01:49:32.2
2006-08-15	01:58:34.2
2006-03-05	01:48:53.0
2006-04-01	01:54:41.4
2006-07-01	01:56:18.9
2006-11-22	01:36:22.6
2006-09-28	01:54:46.8
2006-12-04	01:43:17.0
2006-08-31	01:58:01.8
2006-03-22	01:34:00.6
2006-11-03	01:32:15.4
2006-02-07	01:51:16.8
2006-04-08	01:40:21.1
2006-10-14	01:55:33.2
2006-06-23	01:39:23.6
2006-10-11	01:57:52.7
2006-12-25	01:32:41.8
2006-03-20	01:35:44.0
2006-10-29	01:41:30.6
2006-02-08	01:31:53.8
2006-12-09	01:52:12.1
2006-02-13	01:44:51.2
2006-04-03	01:50:26.8
2006-05-11	01:56:16.1
2006-03-23	01:54:58.8
2006-05-22	01:56:39.9
2006-11-13	01:49:29.3
2006-06-15	01:43:42.7
2006-09-02	01:48:13.7
2006-08-16	01:34:28.2
2006-07-05	01:46:04.7
2006-08-21	01:39:58.5
2006-03-02	01:45:11.9
2006-03-21	01:54:05.8
2006-02-27	01:37:49.4
2006-02-05	01:42:37.4
2006-03-29	01:59:08.3
2006-12-06	01:56:25.2
2006-02-24	01:34:13.3
2006-07-17	01:33:51.5
2006-05-01	01:48:42.4
2006-10-25	01:38:26.5
2006-03-10	01:57:17.4
2006-04-09	01:56:22.6
2006-11-11	01:35:10.0
2006-01-28	01:52:52.3
2006-01-12	01:52:41.0
2006-04-09	01:38:10.5
2006-05-22	01:47:21.0
2006-04-27	01:32:19.0
2006-03-05	01:55:19.7
2006-05-17	01:45:15.6
2006-08-13	01:41:36.0
2006-07-28	01:57:48.0
2006-05-31	01:42:25.5
2006-10-14	01:41:34.0
2006-09-12	01:35:47.0
2006-11-12	01:49:00.7
2006-04-03	01:58:55.1
2006-02-17	01:44:34.6
2006-12-28	01:38:09.0
2006-11-17	01:43:53.8
2006-05-03	01:34:59.4
2006-01-21	01:49:56.9
2006-12-18	01:47:37.5
2006-10-15	01:34:16.9
2006-09-02	01:42:07.5
2006-05-28	01:47:10.0
2006-11-24	01:47:11.8
2006-10-31	01:56:36.1
2006-10-14	01:48:47.7
2006-11-05	01:44:22.0
2006-12-15	01:51:01.9
2006-01-25	01:52:52.1
2006-10-27	01:57:36.6
2006-01-28	01:51:20.0
2006-02-17	01:35:23.3
2006-07-03	01:47:04.5
2006-02-20	01:35:05.3
2006-12-18	01:55:51.8
2006-05-12	01:31:17.8
2006-12-16	01:55:03.5
2006-10-17	01:46:53.6
2006-01-06	01:36:37.7
2006-08-06	01:45:46.3
2006-04-14	01:41:11.3
2006-07-01	01:40:24.4
2006-01-15	01:43:04.7
2006-03-18	01:39:55.8
2006-12-25	01:50:41.8
2006-04-10	01:46:47.2
2006-02-08	01:33:50.6
2006-04-07	01:59:25.1
2006-05-31	01:35:34.0
2006-06-19	01:31:35.5
2006-05-24	01:39:09.0
2006-03-24	01:45:50.2
2006-12-22	01:53:01.0
2006-04-13	01:45:07.5
2006-11-24	01:46:48.1
2006-05-09	01:46:38.8
2006-12-03	01:56:06.5
2006-03-27	01:35:26.7
2006-05-01	01:39:36.0
2006-03-21	01:47:37.5
2006-12-14	01:58:58.2
2006-06-12	01:36:57.9
2006-04-30	01:48:52.7
2006-06-08	01:55:22.8
2006-02-18	01:34:34.2
2006-03-31	01:53:33.3
2006-12-12	01:47:22.0
2006-08-20	01:38:11.1
2006-04-10	01:42:53.8
2006-08-26	01:35:09.6
2006-04-29	01:44:23.1
2006-04-03	01:32:31.9
2006-12-23	01:54:50.0
2006-02-14	01:44:58.6
2006-08-19	01:43:56.5
2006-11-14	01:30:20.2
2006-06-26	01:59:08.2
2006-12-30	01:54:35.9
2006-12-09	01:38:31.7
2006-11-25	01:38:13.5
2006-04-19	01:54:42.4
2006-06-21	01:56:03.9
2006-08-10	01:37:05.9
2006-12-23	01:30:23.3
2006-10-22	01:49:08.0
2006-04-26	01:36:36.9
2006-10-24	01:57:55.3
2006-08-01	01:32:51.1
2006-12-10	01:37:59.8
2006-04-27	01:39:14.4
2006-04-20	01:47:19.4
2006-06-14	01:48:54.9
2006-05-08	01:51:39.9
2006-02-08	01:55:44.7
2006-12-11	01:53:43.8
2006-09-06	01:48:05.2
2006-12-11	01:31:22.6
2006-03-13	01:43:22.9
2006-03-14	01:54:19.3
2006-06-10	01:39:11.2
2006-01-01	01:55:22.9
2006-05-31	01:43:47.2
2006-08-16	01:38:11.4
2006-12-17	01:34:21.3
2006-08-28	01:43:20.1
2006-01-30	01:35:55.2
2006-03-07	01:39:46.4
2006-09-08	01:43:13.1
2006-06-20	01:44:29.1
2006-05-19	01:34:01.5
2006-12-25	01:52:14.5
2006-10-12	01:57:44.5
2006-07-14	01:34:46.2
2006-03-09	01:56:24.3
2006-11-11	01:57:57.1
2006-03-19	01:45:51.5
2006-03-15	01:55:56.1
2006-06-25	01:47:51.4
2006-12-22	01:36:50.7
2006-01-29	01:53:23.4
2006-10-19	01:32:23.8
2006-01-31	01:36:58.2
2006-10-19	01:43:25.5
2006-09-22	01:35:25.9
2006-07-30	01:30:51.7
2006-06-22	01:40:18.9
2006-04-04	01:43:47.4
2006-06-22	01:48:20.5
2006-12-26	01:44:39.7
2006-02-13	01:54:58.3
2006-04-15	01:44:32.9
2006-08-12	01:39:07.0
2006-04-07	01:58:00.6
2006-02-28	01:39:13.2
2006-09-19	01:48:37.5
2006-04-11	01:42:00.4
2006-05-10	01:31:00.1
2006-11-25	01:33:35.2
2006-04-26	01:34:11.6
2006-06-18	01:43:07.4
2006-09-27	01:40:06.6
2006-01-29	01:32:00.7
2006-11-24	01:34:00.4
2006-04-10	01:55:13.9
2006-05-06	01:58:51.4
2006-02-03	01:32:43.6
2006-04-23	01:35:19.0
2006-05-27	01:39:47.6
2006-07-24	01:35:55.9
2006-10-08	01:33:59.5
2006-10-09	01:32:01.7
2006-12-26	01:40:23.7
2006-04-27	01:49:26.3
2006-12-04	01:41:52.4
2006-12-17	01:48:42.8
2006-02-10	01:45:19.5
2006-07-06	01:46:00.6
2006-05-31	01:50:03.6
2006-11-27	01:42:25.2
2006-11-22	01:50:54.1
2006-01-26	01:49:33.3
2006-04-04	01:45:56.4
2006-05-15	01:42:24.8
2006-08-30	01:59:45.1
2006-05-20	01:57:55.3
2006-03-16	01:39:02.3
2006-02-12	01:43:01.2
2006-05-10	01:32:15.2
2006-05-04	01:38:10.3
2006-12-01	01:57:18.0
2006-10-15	01:31:59.6
2006-12-05	01:49:26.1
2006-11-05	01:56:22.2
2006-01-07	01:36:15.1
2006-02-14	01:48:25.2
2006-12-12	01:48:33.0
2006-10-25	01:43:33.8
2006-06-28	01:38:53.4
2006-03-28	01:51:08.7
2006-10-07	01:42:21.5
2006-07-20	01:55:11.3
2006-05-05	01:38:17.4
2006-04-07	01:57:18.0
2006-12-10	01:57:54.8
2006-10-30	01:48:35.2
2006-06-26	01:35:21.2
2006-02-01	01:47:34.7
2006-08-03	01:50:54.0
2006-02-10	01:51:52.1
2006-09-29	01:47:01.9
2006-09-25	01:53:11.7
2006-12-22	01:59:35.3
2006-08-07	01:49:29.6
2006-09-08	01:33:15.4
2006-01-05	01:39:58.1
2006-02-18	01:41:13.3
2006-01-02	01:41:41.2
2006-09-02	01:39:51.7
2006-09-06	01:48:29.1
2006-11-27	01:37:58.0
2006-08-02	01:58:42.3
2006-07-18	01:45:31.3
2006-06-17	01:49:15.9
2006-12-20	01:42:15.2
2006-07-07	01:56:23.5
2006-01-29	01:39:20.5
2006-10-22	01:41:50.2
2006-09-23	01:46:19.5
2006-05-09	01:32:34.9
2006-11-23	01:58:05.4
2006-12-18	01:44:52.0
2006-12-27	01:55:37.7
2006-12-04	01:48:15.9
2006-05-25	01:38:51.3
2006-01-12	01:31:27.1
2006-12-05	01:59:35.4
2006-08-20	01:45:21.3
2006-11-11	01:40:32.1
2006-02-28	01:58:08.9
2006-04-07	01:33:13.7
2006-03-10	01:54:33.2
2006-11-12	01:36:03.3
2006-04-21	01:33:43.2
2006-12-18	01:49:14.0
2006-05-13	01:45:27.2
2006-10-21	01:47:14.6
2006-01-22	01:42:28.9
2006-06-23	01:53:01.9
2006-12-12	01:33:30.1
2006-03-10	01:38:40.6
2006-07-01	01:47:24.1
2006-11-26	01:30:09.5
2006-01-29	01:46:03.6
2006-10-28	01:36:56.0
2006-08-09	01:52:32.8
2006-05-02	01:53:43.9
2006-05-11	01:32:01.8
2006-01-13	01:45:22.1
2006-02-01	01:56:16.8
2006-07-31	01:40:32.4
2006-09-23	01:43:05.4
2006-05-18	01:56:05.1
2006-03-24	01:51:04.2
2006-11-07	01:57:36.4
2006-06-15	01:46:02.4
2006-03-04	01:59:04.7
2006-12-18	01:31:53.8
2006-09-18	01:52:07.2
2006-11-17	01:43:19.5
2006-11-02	01:44:39.8
2006-04-06	01:31:29.1
2006-06-10	01:55:05.7
2006-04-22	01:46:56.5
2006-12-14	01:44:08.7
2006-07-25	01:46:16.9
2006-01-07	01:46:50.4
2006-01-12	01:54:17.8
2006-01-25	01:41:29.2
2006-11-25	01:56:42.4
2006-03-19	01:55:02.0
2006-05-31	01:57:33.9
2006-05-25	01:39:12.9
2006-10-16	01:56:33.9
2006-11-16	01:38:12.7
2006-11-30	01:39:56.3
2006-06-19	01:39:35.6
2006-08-13	01:33:38.6
2006-08-24	01:39:01.2
2006-02-21	01:56:08.8
2006-12-14	01:39:47.7
2006-01-19	01:57:34.7
2006-05-01	01:31:29.5
2006-05-10	01:59:56.0
2006-06-10	01:51:19.1
2006-10-27	01:35:06.4
2006-03-03	01:41:47.1
2006-09-05	01:38:59.6
2006-10-07	01:32:54.9
2006-10-16	01:41:16.0
2006-04-13	01:39:05.5
2006-06-29	01:44:07.6
2006-04-08	01:49:23.6
2006-10-30	01:39:38.3
2006-02-23	01:31:08.2
2006-02-14	01:51:05.9
2006-04-16	01:31:48.0
2006-01-03	01:55:32.9
2006-12-24	01:48:33.9
2006-04-05	01:58:53.0
2006-11-30	01:52:33.3
2006-10-19	01:34:01.1
2006-04-07	01:45:34.7
2006-08-25	01:43:38.4
2006-08-21	01:52:42.6
2006-08-13	01:30:35.4
2006-04-29	01:48:11.4
2006-05-12	01:56:11.7
2006-01-24	01:33:09.7
2006-06-02	01:45:40.9
2006-12-02	01:52:08.9
2006-05-12	01:41:14.3
2006-02-26	01:59:48.2
2006-02-16	01:31:35.5
2006-02-22	01:51:05.7
2006-08-13	01:41:14.4
2006-10-24	01:34:10.5
2006-01-29	01:38:19.7
2006-12-09	01:58:38.2
2006-05-05	01:43:00.2
